_id,description,price,sqmprice,area,year
89305031,"Håndværkertilbud indenfor byskiltet i Asferg. Ejendommen er beliggende på en 1.053 m² grund som sælger sidste år fik fuldstændig ryddet undtaget nogle få frugttræer og derefter sået græs. Ejendommen har et bebygget areal på 152 m², som er under tag. Ifølge sælger er taget skiftet omkring 1976 og huset er formentlig også skalmuret der. Det vil sige der er nogle gode rammer udvendigt. Indvendigt trænger ejendommen til en kærlig hånd og man skal forvente en større renovering her. Men for den rette er der mange muligheder. I ejendommen er der idag registreret 96 m² bolig, men et sammenbygget udhus giver rigtig gode muligheder for flere kvadratmeter. Her er entré, hvorfra der er adgang til badeværelse, udhus, stuer og køkken. Derudover er der et soveværelse som også har adgang til badeværelset og en trappe til 1. sal hvor der er et enkelt værelse, som er registreret med 16 m². Derudover er der udhus/værksted og en ædre garage og carport. Her er en oplagt mulighed for at få et billigt hus med potentiale. Når du køber en bolig gennem EDC, har du mulighed for at få en gratis flytteforsikring. Ønsker du denne, skal du sende en mail med ""Ja tak"" til flytteforsikring@gjensidige.dk ",345.000,1.455,96,1850
51105640,"Fin og moderniseret villa beliggende i det hyggelige Rolfsted, der i gåafstand fra ejendommen byder på både skole og sportshal. I det nærliggende Ferritslev findes indkøbsmuligheder mv. i cykleafstand fra ejendommen. Lokalområdet byder desuden på et væld af naturoplevelser, der, foruden Vindinge Å, der snor sig bag ridebanen, består af bl.a. de skønne rekreative områder i Tarup-Davinde, der byder på badesøer, shelters, ridestier mv. Fra boligen er der desuden nem afstand til Odense (17 min. til Rosengårdcentret) samt motorvejsnettet (7 min.)Boligens naturlige indgang er via bryggerset hvor du har god plads til hverdagens fornødenheder såsom vaskemaskine, tørretumbler mv. Det er ligeledes klinkebelagt, så det er nemt at vedligeholde når de mindste har fået mudret gummistøvler og flyverdragten til. Videre fra bryggerset er der indgang til et flot og moderne køkkenalrum, hvor du har god med plads til både spiseafdeling og tv-stue. Du har ligeledes adgang til et rummeligt forældresoveværelse. Videre fra det skønne køkkenalrum kommer du ind i entréen hvor du boligens lyse badeværelse samt adgang til 1.salen, der består af stor repos, med rig mulighed for indretning af legerum, sofahygge og lign. Fra reposen er der adgang til to gode børneværelser i hver sin gavl. Villaens udendørsarealer er supergode hvor du har adgang til to rigtig gode værkstedsrum/hobbyrum, hvor kun fantasien sætter grænser for anvendelsesmulighederne. Derudover får du selvfølgelig en god delvist overdækket terrasse til at nyde sommeraftnerne på, men også en nem have hvor du har rigelig plads til trampolin, drivhus mv. som kan ses på ejendommen. Du kan også blot nyde haven, mens robotklipperen passer græsset. På husets modsatte side er tidligere buskads og bevoksning fjernet, så der nu er mulighed for at etablere nyttehave, græsplæne, parkeringsareal el. lign.",1.445.000,2.081,111,1884
51105612,"Den charmerende ejendom – Enggård – er beliggende i det hyggelige Rolfsted, der i gåafstand fra ejendommen byder på både skole og sportshal. I det nærliggende Ferritslev findes indkøbsmuligheder mv. i cykleafstand fra ejendommen. Lokalområdet byder desuden på et væld af naturoplevelser, der, foruden Vindinge Å, der snor sig bag ridebanen, består af bl.a. de skønne rekreative områder i Tarup-Davinde, der byder på badesøer, shelters, ridestier mv. Fra boligen er der desuden nem afstand til Odense (17 min. til Rosengårdcentret)  samt motorvejsnettet (7 min.)Ejendommen fremstår i velholdt stand med bl.a. godt energimærke, fjernvarme, fibernet, offentlig kloak mv. og 3ha jord beliggende i forbindelse med bygningerne.Ejendommen byder på et væld af muligheder for bl.a. hestefolket, familien der ønsker flere generationer under samme tag, Bed & Breakfast, hjemmearbejdsplads mv.Boligen indeholder: Rummelig hall med højt til loftet og adgang til gæstetoilet. Stor, indbydende opholdsstue med skønt lysindfald og charmerende karnap samt udgang til den hyggelige have. Rummelig spisestue med videre adgang til det store køkken, der byder på rigtig god bord- og opbevaringsplads. Godt indrettet bryggers/baggang, hvorfra der er adgang til husets flotte badeværelse samt mindre ”kartoffelkælder” Stueetagen byder slutteligt på et rummeligt soveværelse med god plads til skabe.På førstesalen findes ikke mindre end 6 rummelige værelser i varierende størrelse foruden husets andet badeværelse.Udbygningerne fremstår ligeledes i velholdt stand og byder i dag på en dejlig løsdriftstald med gode adgangsforhold og saddelrum. Drømmer I om en egentlig rytterstue, kan dette let etableres i tagetagen.Yderligere findes her et praktisk vaskerum (tidligere fyrrum), vognly samt rigtig god dobbeltgarage med støbt gulv.Bag ejendommen findes folde, ridebane (26 x 42 m.), charmerende æblelund samt Vindinge Å.",3.195.000,2.947,276,1918
41005769,"Området:Beliggende i Ørslevvester mellem Ringsted og Sorø med ca. 10 min kørsel til begge byer.Indkøb, station, idrætsfaciliter m.m. i både Ringsted og Sorø.Motionsturen kan nydes omkring Gyrstinge Sø som byder på skøn natur.Ejendommen:Villa fra 1965 med god højloftet kælder. Indkørsel til carport og garage. God stor have med varieret beplantning og flere hyggekroge. Ejendommen fremstår i ældre stand og trænger til modernisering. God varmekilde i form af luft til vand.  Indretning:Entré, køkken, vinkelstue, stor udestue, badeværelse og 2 gode værelser. Kælder: Fyrrum, vaskerum, toilet, 3 disponible rum hvoraf det ene er stort. Skal ses!",1.695.000,2.245,115,1965
41005851,"Området:Beliggende i Ørslevvester mellem Ringsted og Sorø med ca. 10 min kørsel til begge byer.Indkøb, station, idrætsfaciliter m.m. i både Ringsted og Sorø.Motionsturen kan nydes omkring Gyrstinge Sø som byder på skøn natur.Ejendommen:1-plans murstensvilla fra 1966 med til/ombygning i 1984. Pænt tag med sorte cementtagsten fra 2010. Boligen opvarmes med træpillefyr. Forhave med indkørsel. Lukket baghave med varieret beplantning og fin udsigt efter lidt beskæring. Fibernet.  Indretning:Entré, ældre badeværelse med stor bruseniche, køkken med lille spiseplads, soveværelse, 2 værelser samt stor stue som evt. kan opdeles til 2. Fyrrum.",1.295.000,1.978,111,1966
41005783,"Flot, gedigen og yderst velholdt 2 plans villa opført i rødesten med tagsten fra 1987.Villaen er løbende moderniseret og har bla. stort flot køkken/alrum fra 2016, flere vinduer som er skiftet i 2015, pænt badeværelse og gæstetoilet, flot stor stue m.v.Villaen indeholder pt. 2 store værelser som kan opdeles.47 m2 muret garage/udhus som også indeholder bryggers.Opvarmes med naturgasfyr fra 2006.Ejendommen er hulmursisoleret i 2014.Stor flot flisebelagt indkørsel samt dejlig velholdt have.Boligen er beliggende i villakvarter i Fjenneslev mellem Ringsted og Sorø. I Fjenneslev er der daginstitution og fritidsaktivitet 10 min. kørsel til Ringsted og Sorø og kun 50 min til København. Busforbindelse til både Ringsted og Sorø. Fra Ringsted er der gode forbindelser til bla. København og Odense såvel bil som tog. Sælger oplyser at punkt 1-4 i el-rapporten er blevet udbedret.",1.795.000,2.045,132,1922
41004517,"Pænt gulpudset landhus på 96 m2 i 1 plan samt yderligere ca. 30 m2 indrettet på 1. salen (ikke registreret i BBR).Boligen har bl.a. pænt badeværelse og køkken, termovinduer, eternittag m.v.Opvarmes med oliefyr samt effektiv brændeovn.Endvidere diverse udhuse og brændeskur (ikke reg. på BBR).Nem have hovedsageligt med græs.Ejendommen er beliggende i landlige omgivelser 7 min. kørsel fra Ringsted centrum og stationen. 1 time fra Rådhuspladsen.Fra Ringsted er der gode forbindelser til København og Odense med såvel bil som tog.Et rigtig dejlig landhus til en fantastisk husleje!",845.000,1.640,96,1877
41803197,"En virkelig skøn landejendom til familien, som drømmer om at bo i naturskønne omgivelser og med bedste muligheder for heste- eller anden dyrehold samt god jagt.Ejendommen er beliggende på kanten af landsbyen Fjenneslev mellem Sorø og Ringsted. Her er optimale ridemuligheder i de omkringliggende skove. Ridetegn indløses hos Stiftelsen Sorø Akademi. Der er indlagt fibernet og her er skolebus til Sorø. I forbindelse med stuehuset er der en hyggelig gårdsplads samt en flot anlagt have med skønt orangeri. Huset og terrassen ligger lidt højt og med en fantastisk udsigt. En del af grunden er udlagt med græsfold med fårehus. De 14 ha er pt. bortforpagtet som landbrugsjord og giver pt. en årlig indtægt på kr. 61.200. Jagtretten er til købers disposition med det samme. Jagten består af flere remiser, 3-rækkers læhegn mod øst og vest samt et engareal. Beboelsen er godt indrettet og fremtræder i velholdt stand med bl.a. dejlige store lyse rum samt flotte originale trægulve i de fleste opholdsrum. God anvendelig kælder og flot energimærke C. Her er en meget fornuftig opvarmning med varmepumpe (luft til vand), som kan suppleres med brændeovnen. Sidste års varmeforbrug udgør ca. 6500 kWh el samt brænde til hygge. Udbygningerne er indrettet med stor lade, garage, tidligere stald samt flere disponible rum. Boligen indeholder: Entré med trappe til 1. sal. Dejlig stor opholdsstue med brændeovn og udgang til højtliggende terrasse med flot udsigt. Spisestue. Pænt lyst køkken med spiseplads. Viktualierum. Entré. Stort værelse/kontor. Pænt toilet. 1. sal: Møblerbar repos. Stort soveværelse. 2 gode værelser. Kælder: Bryggers/vaskerum. Nydeligt badeværelse. 4 store disponible rum. En virkelig skøn ejendom med mange anvendelsesmuligheder.Fjenneslev er velfungerende landsby med daginstitution samt diverse fritidsaktiviteter. Beliggenheden mellem Ringsted og Sorø betyder knapt 10 min. til de 2 hyggelige byer med alle former for indkøbsmuligheder. Området byder på mange naturoplevelser, uddannelsesmuligheder og gode sports- og fritidstilbud. Endvidere gode busforbindelser til Ringsted og Sorø, hvorfra der er super gode togforbindelser til bl.a. København og Odense. Fra Ringsted er der ca. 45 min. kørsel til København ad motorvej E20. Sorø Golfklub og det naturskønne område ved Tystrup Sø og Susåen ligger lige syd fra Sorø.",4.495.000,1.831,166,1939
41005496,"Super flot og velholdt landvilla som gennem de seneste 10-12 år har gennemgået en større renovering/modernisering.Boligen har bla. flot facade renoveret i 2020, nyt badeværelse fra 2021, vinduer og døre fra 2011, køkken fra 2011 med nyere hårde hvidevarer, gulvvarme i stueplan (el gulvvarme i badeværelse)FibernetOpvarmes med pillefyr - Årligt forbrug ca 3 tons. Der blevet etableret nyt minirensningsanlæg på ejendommen.Udhus/garage på ialt 50 m2.Stor dejlig grund på 2.205 m2 bla. med hyggelig terrasse hvorfra den smukke udsigt udover landskabet kan nydes, stor græsplæne med fantastiske muligheder for spil og leg.Ejendommen er beliggende i landlige omgivelser mellem Ringsted og Sorø. ca. 50 min fra København.Fra Ringsted er der gode forbindelser til bla. København og Odense med såvel tog som bil.Punkt 1, 2. 3. og 4 i tilstandsrapporten er blevet udbredret af sælger. Desuden er skorsten blevet pudset op.",1.295.000,1.786,104,1949
96903073,"En god ejendom med mange muligheder og lige under 2 HA jord.Stuehuset er på 156 kvm bolig og indeholder, i stueplan, en entre med adgang til badeværelse med bruseniche og adgang til et godt køkken med spiseplads. Videre inde findes en stor vinkelstue med trappeopgang og udgang til en udestue med loft til kip og klinker på gulvet. I tagetagen finder du et repos, et stort værelse samt stort soveværelse i den ene gavl.Der er mange gode udbygninger som blandt andet indeholder maskinhus, værksted og stald med fine hvælvingelofter mm.Til ejendommen findes der lige under 2 HA jord til ved ejendommen.Her er muligheder og masser af plads.",380.000,1.382,156,1934
96902283,"Fint hus på Aggersundvej ikke langt fra hverken indkøb, skole, børnepasning, fritidsaktiviteter og meget mere. Villaen indeholder forgang med adgang  til stue med skøn brændeovn og åben forbindelse til dejligt køkkenalrum med stort spiseområde med terrassedør, flot mørkt laminatgulv og lyst køkken som er godt udnyttet og har adgang til baggang hvor opvaskemaskine er placeret og hvor der ligeledes er plads til vaskemaskine. Fra baggang er der udgang til sydvestvendt udestue og have. Fra stuen er der ligeledes adgang til et godt soveværelse, værelse med stor og praktisk skabsvæg samt til pænt og lyst badeværelse med bruseniche og lysegrå fliser på gulv med gulvvarme.Huset har desuden bibeholdt de gamle fyldningsdøre hvilket giver en skøn charme til huset.Til huset findes endvidere et godt skur samt brændeskur.",450.000,1.245,98,1945
